date,Year,Quarter,lga,dwelling,median_sales_price,lga_shp
2017-Q3,2017,Q3,Warrumbungle Shire,Non Strata,200.0,Warrumbungle Shire
2018-Q2,2018,Q2,Warrumbungle Shire,Non Strata,185.0,Warrumbungle Shire
2018-Q3,2018,Q3,Warrumbungle Shire,Non Strata,145.0,Warrumbungle Shire
2018-Q4,2018,Q4,Warrumbungle Shire,Non Strata,154.0,Warrumbungle Shire
2019-Q1,2019,Q1,Warrumbungle Shire,Non Strata,160.0,Warrumbungle Shire
2019-Q2,2019,Q2,Warrumbungle Shire,Non Strata,156.0,Warrumbungle Shire
2019-Q3,2019,Q3,Warrumbungle Shire,Non Strata,120.0,Warrumbungle Shire
2019-Q4,2019,Q4,Warrumbungle Shire,Non Strata,133.0,Warrumbungle Shire
2020-Q1,2020,Q1,Warrumbungle Shire,Non Strata,150.0,Warrumbungle Shire
2020-Q2,2020,Q2,Warrumbungle Shire,Non Strata,206.0,Warrumbungle Shire
2020-Q3,2020,Q3,Warrumbungle Shire,Non Strata,230.0,Warrumbungle Shire
2020-Q4,2020,Q4,Warrumbungle Shire,Non Strata,250.0,Warrumbungle Shire
2021-Q1,2021,Q1,Warrumbungle Shire,Non Strata,250.0,Warrumbungle Shire
2021-Q2,2021,Q2,Warrumbungle Shire,Non Strata,248.0,Warrumbungle Shire
2021-Q3,2021,Q3,Warrumbungle Shire,Non Strata,307.0,Warrumbungle Shire
2021-Q4,2021,Q4,Warrumbungle Shire,Non Strata,340.0,Warrumbungle Shire
2022-Q1,2022,Q1,Warrumbungle Shire,Non Strata,300.0,Warrumbungle Shire
2022-Q2,2022,Q2,Warrumbungle Shire,Non Strata,300.0,Warrumbungle Shire
2022-Q3,2022,Q3,Warrumbungle Shire,Non Strata,340.0,Warrumbungle Shire
2022-Q4,2022,Q4,Warrumbungle Shire,Non Strata,330.0,Warrumbungle Shire
2023-Q1,2023,Q1,Warrumbungle Shire,Non Strata,371.0,Warrumbungle Shire
2023-Q2,2023,Q2,Warrumbungle Shire,Non Strata,446.0,Warrumbungle Shire
2023-Q3,2023,Q3,Warrumbungle Shire,Non Strata,360.0,Warrumbungle Shire
2023-Q4,2023,Q4,Warrumbungle Shire,Non Strata,416.0,Warrumbungle Shire
2024-Q1,2024,Q1,Warrumbungle Shire,Non Strata,441.0,Warrumbungle Shire
2024-Q2,2024,Q2,Warrumbungle Shire,Non Strata,405.0,Warrumbungle Shire
2024-Q4,2024,Q4,Warrumbungle Shire,Non Strata,330.0,Warrumbungle Shire
2025-Q1,2025,Q1,Warrumbungle Shire,Non Strata,345.0,Warrumbungle Shire
2025-Q2,2025,Q2,Warrumbungle Shire,Non Strata,345.0,Warrumbungle Shire
2025-Q3,2025,Q3,Warrumbungle Shire,Non Strata,385.0,Warrumbungle Shire
2017-Q2,2017,Q2,Warrumbungle Shire,Total,200.0,Warrumbungle Shire
2017-Q3,2017,Q3,Warrumbungle Shire,Total,200.0,Warrumbungle Shire
2018-Q2,2018,Q2,Warrumbungle Shire,Total,185.0,Warrumbungle Shire
2018-Q3,2018,Q3,Warrumbungle Shire,Total,145.0,Warrumbungle Shire
2018-Q4,2018,Q4,Warrumbungle Shire,Total,154.0,Warrumbungle Shire
2019-Q1,2019,Q1,Warrumbungle Shire,Total,160.0,Warrumbungle Shire
2019-Q2,2019,Q2,Warrumbungle Shire,Total,156.0,Warrumbungle Shire
2019-Q3,2019,Q3,Warrumbungle Shire,Total,120.0,Warrumbungle Shire
2019-Q4,2019,Q4,Warrumbungle Shire,Total,133.0,Warrumbungle Shire
2020-Q1,2020,Q1,Warrumbungle Shire,Total,150.0,Warrumbungle Shire
2020-Q2,2020,Q2,Warrumbungle Shire,Total,206.0,Warrumbungle Shire
2020-Q3,2020,Q3,Warrumbungle Shire,Total,230.0,Warrumbungle Shire
2020-Q4,2020,Q4,Warrumbungle Shire,Total,250.0,Warrumbungle Shire
2021-Q1,2021,Q1,Warrumbungle Shire,Total,250.0,Warrumbungle Shire
2021-Q2,2021,Q2,Warrumbungle Shire,Total,248.0,Warrumbungle Shire
2021-Q3,2021,Q3,Warrumbungle Shire,Total,307.0,Warrumbungle Shire
2021-Q4,2021,Q4,Warrumbungle Shire,Total,340.0,Warrumbungle Shire
2022-Q1,2022,Q1,Warrumbungle Shire,Total,300.0,Warrumbungle Shire
2022-Q2,2022,Q2,Warrumbungle Shire,Total,300.0,Warrumbungle Shire
2022-Q3,2022,Q3,Warrumbungle Shire,Total,340.0,Warrumbungle Shire
2022-Q4,2022,Q4,Warrumbungle Shire,Total,330.0,Warrumbungle Shire
2023-Q1,2023,Q1,Warrumbungle Shire,Total,371.0,Warrumbungle Shire
2023-Q2,2023,Q2,Warrumbungle Shire,Total,446.0,Warrumbungle Shire
2023-Q3,2023,Q3,Warrumbungle Shire,Total,360.0,Warrumbungle Shire
2023-Q4,2023,Q4,Warrumbungle Shire,Total,416.0,Warrumbungle Shire
2024-Q1,2024,Q1,Warrumbungle Shire,Total,441.0,Warrumbungle Shire
2024-Q2,2024,Q2,Warrumbungle Shire,Total,405.0,Warrumbungle Shire
2024-Q4,2024,Q4,Warrumbungle Shire,Total,330.0,Warrumbungle Shire
2025-Q1,2025,Q1,Warrumbungle Shire,Total,345.0,Warrumbungle Shire
2025-Q2,2025,Q2,Warrumbungle Shire,Total,345.0,Warrumbungle Shire
2025-Q3,2025,Q3,Warrumbungle Shire,Total,385.0,Warrumbungle Shire
1991-Q1,1991,Q1,Waverley,Non Strata,239.0,Waverley
1991-Q2,1991,Q2,Waverley,Non Strata,307.0,Waverley
1991-Q3,1991,Q3,Waverley,Non Strata,298.0,Waverley
1991-Q4,1991,Q4,Waverley,Non Strata,259.0,Waverley
1992-Q1,1992,Q1,Waverley,Non Strata,260.0,Waverley
1992-Q2,1992,Q2,Waverley,Non Strata,315.0,Waverley
1992-Q3,1992,Q3,Waverley,Non Strata,294.0,Waverley
1992-Q4,1992,Q4,Waverley,Non Strata,290.0,Waverley
1993-Q1,1993,Q1,Waverley,Non Strata,294.0,Waverley
1993-Q2,1993,Q2,Waverley,Non Strata,301.0,Waverley
1993-Q3,1993,Q3,Waverley,Non Strata,320.0,Waverley
1993-Q4,1993,Q4,Waverley,Non Strata,332.0,Waverley
1994-Q1,1994,Q1,Waverley,Non Strata,350.0,Waverley
1994-Q2,1994,Q2,Waverley,Non Strata,376.0,Waverley
1994-Q3,1994,Q3,Waverley,Non Strata,405.0,Waverley
1994-Q4,1994,Q4,Waverley,Non Strata,372.0,Waverley
1995-Q1,1995,Q1,Waverley,Non Strata,363.0,Waverley
1995-Q2,1995,Q2,Waverley,Non Strata,360.0,Waverley
1995-Q3,1995,Q3,Waverley,Non Strata,370.0,Waverley
1995-Q4,1995,Q4,Waverley,Non Strata,402.0,Waverley
1996-Q1,1996,Q1,Waverley,Non Strata,415.0,Waverley
1996-Q2,1996,Q2,Waverley,Non Strata,400.0,Waverley
1996-Q3,1996,Q3,Waverley,Non Strata,356.0,Waverley
1996-Q4,1996,Q4,Waverley,Non Strata,505.0,Waverley
1997-Q1,1997,Q1,Waverley,Non Strata,493.0,Waverley
1997-Q2,1997,Q2,Waverley,Non Strata,530.0,Waverley
1997-Q3,1997,Q3,Waverley,Non Strata,535.0,Waverley
1997-Q4,1997,Q4,Waverley,Non Strata,600.0,Waverley
1998-Q1,1998,Q1,Waverley,Non Strata,527.0,Waverley
1998-Q2,1998,Q2,Waverley,Non Strata,545.0,Waverley
1998-Q3,1998,Q3,Waverley,Non Strata,525.0,Waverley
1998-Q4,1998,Q4,Waverley,Non Strata,546.0,Waverley
1999-Q1,1999,Q1,Waverley,Non Strata,583.0,Waverley
1999-Q2,1999,Q2,Waverley,Non Strata,603.0,Waverley
1999-Q3,1999,Q3,Waverley,Non Strata,612.0,Waverley
1999-Q4,1999,Q4,Waverley,Non Strata,681.0,Waverley
2000-Q1,2000,Q1,Waverley,Non Strata,630.0,Waverley
2000-Q2,2000,Q2,Waverley,Non Strata,720.0,Waverley
2000-Q3,2000,Q3,Waverley,Non Strata,729.0,Waverley
2000-Q4,2000,Q4,Waverley,Non Strata,630.0,Waverley
2001-Q1,2001,Q1,Waverley,Non Strata,710.0,Waverley
2001-Q2,2001,Q2,Waverley,Non Strata,741.0,Waverley
2001-Q3,2001,Q3,Waverley,Non Strata,845.0,Waverley
2001-Q4,2001,Q4,Waverley,Non Strata,850.0,Waverley
2002-Q1,2002,Q1,Waverley,Non Strata,938.0,Waverley
2002-Q2,2002,Q2,Waverley,Non Strata,941.0,Waverley
2002-Q3,2002,Q3,Waverley,Non Strata,1008.0,Waverley
2002-Q4,2002,Q4,Waverley,Non Strata,950.0,Waverley
2003-Q1,2003,Q1,Waverley,Non Strata,1200.0,Waverley
2003-Q2,2003,Q2,Waverley,Non Strata,1056.0,Waverley
2003-Q3,2003,Q3,Waverley,Non Strata,1255.0,Waverley
2003-Q4,2003,Q4,Waverley,Non Strata,1300.0,Waverley
2004-Q1,2004,Q1,Waverley,Non Strata,1062.0,Waverley
2004-Q2,2004,Q2,Waverley,Non Strata,1172.0,Waverley
2004-Q3,2004,Q3,Waverley,Non Strata,1200.0,Waverley
2004-Q4,2004,Q4,Waverley,Non Strata,1160.0,Waverley
2005-Q1,2005,Q1,Waverley,Non Strata,1204.0,Waverley
2005-Q2,2005,Q2,Waverley,Non Strata,1058.0,Waverley
2005-Q3,2005,Q3,Waverley,Non Strata,1100.0,Waverley
2005-Q4,2005,Q4,Waverley,Non Strata,1090.0,Waverley
2006-Q1,2006,Q1,Waverley,Non Strata,1056.0,Waverley
2006-Q2,2006,Q2,Waverley,Non Strata,1200.0,Waverley
2006-Q3,2006,Q3,Waverley,Non Strata,1161.0,Waverley
2006-Q4,2006,Q4,Waverley,Non Strata,1200.0,Waverley
2007-Q1,2007,Q1,Waverley,Non Strata,1228.0,Waverley
2007-Q2,2007,Q2,Waverley,Non Strata,1309.0,Waverley
2007-Q3,2007,Q3,Waverley,Non Strata,1500.0,Waverley
2007-Q4,2007,Q4,Waverley,Non Strata,1613.0,Waverley
2008-Q1,2008,Q1,Waverley,Non Strata,1512.0,Waverley
2008-Q2,2008,Q2,Waverley,Non Strata,1465.0,Waverley
2008-Q3,2008,Q3,Waverley,Non Strata,1290.0,Waverley
2008-Q4,2008,Q4,Waverley,Non Strata,1350.0,Waverley
2009-Q1,2009,Q1,Waverley,Non Strata,1368.0,Waverley
2009-Q2,2009,Q2,Waverley,Non Strata,1395.0,Waverley
2009-Q3,2009,Q3,Waverley,Non Strata,1470.0,Waverley
2009-Q4,2009,Q4,Waverley,Non Strata,1610.0,Waverley
2010-Q1,2010,Q1,Waverley,Non Strata,1688.0,Waverley
2010-Q2,2010,Q2,Waverley,Non Strata,1500.0,Waverley
2010-Q3,2010,Q3,Waverley,Non Strata,1610.0,Waverley
2010-Q4,2010,Q4,Waverley,Non Strata,1615.0,Waverley
2011-Q1,2011,Q1,Waverley,Non Strata,1555.0,Waverley
2011-Q2,2011,Q2,Waverley,Non Strata,1660.0,Waverley
2011-Q3,2011,Q3,Waverley,Non Strata,1501.0,Waverley
2011-Q4,2011,Q4,Waverley,Non Strata,1550.0,Waverley
2012-Q1,2012,Q1,Waverley,Non Strata,1575.0,Waverley
2012-Q2,2012,Q2,Waverley,Non Strata,1581.0,Waverley
2012-Q3,2012,Q3,Waverley,Non Strata,1355.0,Waverley
2012-Q4,2012,Q4,Waverley,Non Strata,1690.0,Waverley
2013-Q1,2013,Q1,Waverley,Non Strata,1595.0,Waverley
2013-Q2,2013,Q2,Waverley,Non Strata,1680.0,Waverley
2013-Q3,2013,Q3,Waverley,Non Strata,1675.0,Waverley
2013-Q4,2013,Q4,Waverley,Non Strata,1870.0,Waverley
2014-Q1,2014,Q1,Waverley,Non Strata,1850.0,Waverley
2014-Q2,2014,Q2,Waverley,Non Strata,1930.0,Waverley
2014-Q3,2014,Q3,Waverley,Non Strata,2014.0,Waverley
2014-Q4,2014,Q4,Waverley,Non Strata,2021.0,Waverley
2015-Q1,2015,Q1,Waverley,Non Strata,2100.0,Waverley
2015-Q2,2015,Q2,Waverley,Non Strata,2205.0,Waverley
2015-Q3,2015,Q3,Waverley,Non Strata,2400.0,Waverley
2015-Q4,2015,Q4,Waverley,Non Strata,2250.0,Waverley
2016-Q1,2016,Q1,Waverley,Non Strata,2325.0,Waverley
2016-Q2,2016,Q2,Waverley,Non Strata,2693.0,Waverley
2016-Q3,2016,Q3,Waverley,Non Strata,2500.0,Waverley
2016-Q4,2016,Q4,Waverley,Non Strata,3000.0,Waverley
2017-Q2,2017,Q2,Waverley,Non Strata,2900.0,Waverley
2017-Q3,2017,Q3,Waverley,Non Strata,2900.0,Waverley
2017-Q4,2017,Q4,Waverley,Non Strata,3025.0,Waverley
2018-Q1,2018,Q1,Waverley,Non Strata,2828.0,Waverley
2018-Q2,2018,Q2,Waverley,Non Strata,2778.0,Waverley
2018-Q3,2018,Q3,Waverley,Non Strata,2350.0,Waverley
2018-Q4,2018,Q4,Waverley,Non Strata,2568.0,Waverley
2019-Q1,2019,Q1,Waverley,Non Strata,2620.0,Waverley
2019-Q2,2019,Q2,Waverley,Non Strata,2635.0,Waverley
2019-Q3,2019,Q3,Waverley,Non Strata,2790.0,Waverley
2019-Q4,2019,Q4,Waverley,Non Strata,2838.0,Waverley
2020-Q1,2020,Q1,Waverley,Non Strata,3008.0,Waverley
2020-Q2,2020,Q2,Waverley,Non Strata,3650.0,Waverley
2020-Q3,2020,Q3,Waverley,Non Strata,3815.0,Waverley
2020-Q4,2020,Q4,Waverley,Non Strata,4300.0,Waverley
2021-Q1,2021,Q1,Waverley,Non Strata,4600.0,Waverley
2021-Q2,2021,Q2,Waverley,Non Strata,5319.0,Waverley
2021-Q3,2021,Q3,Waverley,Non Strata,5300.0,Waverley
2021-Q4,2021,Q4,Waverley,Non Strata,5363.0,Waverley
2022-Q1,2022,Q1,Waverley,Non Strata,5668.0,Waverley
2022-Q2,2022,Q2,Waverley,Non Strata,5638.0,Waverley
2022-Q3,2022,Q3,Waverley,Non Strata,4950.0,Waverley
2022-Q4,2022,Q4,Waverley,Non Strata,5750.0,Waverley
2023-Q1,2023,Q1,Waverley,Non Strata,5550.0,Waverley
2023-Q2,2023,Q2,Waverley,Non Strata,5575.0,Waverley
2023-Q3,2023,Q3,Waverley,Non Strata,5593.0,Waverley
2023-Q4,2023,Q4,Waverley,Non Strata,5554.0,Waverley
2024-Q1,2024,Q1,Waverley,Non Strata,5906.0,Waverley
2024-Q2,2024,Q2,Waverley,Non Strata,5394.0,Waverley
2024-Q4,2024,Q4,Waverley,Non Strata,5800.0,Waverley
2025-Q1,2025,Q1,Waverley,Non Strata,6278.0,Waverley
2025-Q2,2025,Q2,Waverley,Non Strata,5865.0,Waverley
2025-Q3,2025,Q3,Waverley,Non Strata,5860.0,Waverley
1991-Q2,1991,Q2,Waverley,Strata,157.0,Waverley
1991-Q3,1991,Q3,Waverley,Strata,147.0,Waverley
1991-Q4,1991,Q4,Waverley,Strata,142.0,Waverley
1992-Q1,1992,Q1,Waverley,Strata,154.0,Waverley
1992-Q2,1992,Q2,Waverley,Strata,168.0,Waverley
1992-Q3,1992,Q3,Waverley,Strata,156.0,Waverley
1992-Q4,1992,Q4,Waverley,Strata,168.0,Waverley
1993-Q1,1993,Q1,Waverley,Strata,155.0,Waverley
1993-Q2,1993,Q2,Waverley,Strata,165.0,Waverley
1993-Q3,1993,Q3,Waverley,Strata,173.0,Waverley
1993-Q4,1993,Q4,Waverley,Strata,133.0,Waverley
1994-Q1,1994,Q1,Waverley,Strata,198.0,Waverley
1994-Q2,1994,Q2,Waverley,Strata,186.0,Waverley
1994-Q3,1994,Q3,Waverley,Strata,220.0,Waverley
1994-Q4,1994,Q4,Waverley,Strata,220.0,Waverley
1995-Q1,1995,Q1,Waverley,Strata,190.0,Waverley
1995-Q2,1995,Q2,Waverley,Strata,217.0,Waverley
1995-Q3,1995,Q3,Waverley,Strata,212.0,Waverley
1995-Q4,1995,Q4,Waverley,Strata,207.0,Waverley
1996-Q1,1996,Q1,Waverley,Strata,222.0,Waverley
1996-Q2,1996,Q2,Waverley,Strata,225.0,Waverley
1996-Q3,1996,Q3,Waverley,Strata,238.0,Waverley
1996-Q4,1996,Q4,Waverley,Strata,251.0,Waverley
1997-Q1,1997,Q1,Waverley,Strata,265.0,Waverley
1997-Q2,1997,Q2,Waverley,Strata,290.0,Waverley
1997-Q3,1997,Q3,Waverley,Strata,305.0,Waverley
1997-Q4,1997,Q4,Waverley,Strata,293.0,Waverley
1998-Q1,1998,Q1,Waverley,Strata,295.0,Waverley
1998-Q2,1998,Q2,Waverley,Strata,310.0,Waverley
1998-Q3,1998,Q3,Waverley,Strata,310.0,Waverley
1998-Q4,1998,Q4,Waverley,Strata,295.0,Waverley
1999-Q1,1999,Q1,Waverley,Strata,320.0,Waverley
1999-Q2,1999,Q2,Waverley,Strata,341.0,Waverley
1999-Q3,1999,Q3,Waverley,Strata,340.0,Waverley
1999-Q4,1999,Q4,Waverley,Strata,350.0,Waverley
2000-Q1,2000,Q1,Waverley,Strata,360.0,Waverley
2000-Q2,2000,Q2,Waverley,Strata,360.0,Waverley
2000-Q3,2000,Q3,Waverley,Strata,350.0,Waverley
2000-Q4,2000,Q4,Waverley,Strata,350.0,Waverley
2001-Q1,2001,Q1,Waverley,Strata,358.0,Waverley
2001-Q2,2001,Q2,Waverley,Strata,420.0,Waverley
2001-Q3,2001,Q3,Waverley,Strata,420.0,Waverley
2001-Q4,2001,Q4,Waverley,Strata,400.0,Waverley
2002-Q1,2002,Q1,Waverley,Strata,450.0,Waverley
2002-Q2,2002,Q2,Waverley,Strata,462.0,Waverley
2002-Q3,2002,Q3,Waverley,Strata,474.0,Waverley
2002-Q4,2002,Q4,Waverley,Strata,450.0,Waverley
2003-Q1,2003,Q1,Waverley,Strata,483.0,Waverley
2003-Q2,2003,Q2,Waverley,Strata,551.0,Waverley
2003-Q3,2003,Q3,Waverley,Strata,541.0,Waverley
2003-Q4,2003,Q4,Waverley,Strata,510.0,Waverley
2004-Q1,2004,Q1,Waverley,Strata,525.0,Waverley
2004-Q2,2004,Q2,Waverley,Strata,485.0,Waverley
2004-Q3,2004,Q3,Waverley,Strata,510.0,Waverley
2004-Q4,2004,Q4,Waverley,Strata,520.0,Waverley
2005-Q1,2005,Q1,Waverley,Strata,530.0,Waverley
2005-Q2,2005,Q2,Waverley,Strata,515.0,Waverley
2005-Q3,2005,Q3,Waverley,Strata,506.0,Waverley
2005-Q4,2005,Q4,Waverley,Strata,485.0,Waverley
2006-Q1,2006,Q1,Waverley,Strata,490.0,Waverley
2006-Q2,2006,Q2,Waverley,Strata,500.0,Waverley
2006-Q3,2006,Q3,Waverley,Strata,500.0,Waverley
2006-Q4,2006,Q4,Waverley,Strata,525.0,Waverley
2007-Q1,2007,Q1,Waverley,Strata,520.0,Waverley
2007-Q2,2007,Q2,Waverley,Strata,535.0,Waverley
2007-Q3,2007,Q3,Waverley,Strata,600.0,Waverley
2007-Q4,2007,Q4,Waverley,Strata,595.0,Waverley
2008-Q1,2008,Q1,Waverley,Strata,575.0,Waverley
2008-Q2,2008,Q2,Waverley,Strata,534.0,Waverley
2008-Q3,2008,Q3,Waverley,Strata,530.0,Waverley
2008-Q4,2008,Q4,Waverley,Strata,525.0,Waverley
2009-Q1,2009,Q1,Waverley,Strata,550.0,Waverley
2009-Q2,2009,Q2,Waverley,Strata,550.0,Waverley
2009-Q3,2009,Q3,Waverley,Strata,585.0,Waverley
2009-Q4,2009,Q4,Waverley,Strata,647.0,Waverley
2010-Q1,2010,Q1,Waverley,Strata,650.0,Waverley
2010-Q2,2010,Q2,Waverley,Strata,649.0,Waverley
2010-Q3,2010,Q3,Waverley,Strata,635.0,Waverley
2010-Q4,2010,Q4,Waverley,Strata,700.0,Waverley
2011-Q1,2011,Q1,Waverley,Strata,641.0,Waverley
2011-Q2,2011,Q2,Waverley,Strata,670.0,Waverley
2011-Q3,2011,Q3,Waverley,Strata,644.0,Waverley
2011-Q4,2011,Q4,Waverley,Strata,640.0,Waverley
2012-Q1,2012,Q1,Waverley,Strata,655.0,Waverley
2012-Q2,2012,Q2,Waverley,Strata,663.0,Waverley
2012-Q3,2012,Q3,Waverley,Strata,640.0,Waverley
2012-Q4,2012,Q4,Waverley,Strata,685.0,Waverley
2013-Q1,2013,Q1,Waverley,Strata,675.0,Waverley
2013-Q2,2013,Q2,Waverley,Strata,706.0,Waverley
2013-Q3,2013,Q3,Waverley,Strata,715.0,Waverley
2013-Q4,2013,Q4,Waverley,Strata,744.0,Waverley
2014-Q1,2014,Q1,Waverley,Strata,800.0,Waverley
2014-Q2,2014,Q2,Waverley,Strata,801.0,Waverley
2014-Q3,2014,Q3,Waverley,Strata,821.0,Waverley
2014-Q4,2014,Q4,Waverley,Strata,860.0,Waverley
2015-Q1,2015,Q1,Waverley,Strata,1050.0,Waverley
2015-Q2,2015,Q2,Waverley,Strata,900.0,Waverley
2015-Q3,2015,Q3,Waverley,Strata,930.0,Waverley
2015-Q4,2015,Q4,Waverley,Strata,934.0,Waverley
2016-Q1,2016,Q1,Waverley,Strata,1055.0,Waverley
2016-Q2,2016,Q2,Waverley,Strata,964.0,Waverley
2016-Q3,2016,Q3,Waverley,Strata,1050.0,Waverley
2016-Q4,2016,Q4,Waverley,Strata,1080.0,Waverley
2017-Q2,2017,Q2,Waverley,Strata,1152.5,Waverley
2017-Q3,2017,Q3,Waverley,Strata,1147.5,Waverley
2017-Q4,2017,Q4,Waverley,Strata,1125.0,Waverley
2018-Q1,2018,Q1,Waverley,Strata,1213.0,Waverley
2018-Q2,2018,Q2,Waverley,Strata,1190.0,Waverley
2018-Q3,2018,Q3,Waverley,Strata,1070.0,Waverley
2018-Q4,2018,Q4,Waverley,Strata,1105.0,Waverley
2019-Q1,2019,Q1,Waverley,Strata,1100.0,Waverley
2019-Q2,2019,Q2,Waverley,Strata,1065.0,Waverley
2019-Q3,2019,Q3,Waverley,Strata,1200.0,Waverley
2019-Q4,2019,Q4,Waverley,Strata,1160.0,Waverley
2020-Q1,2020,Q1,Waverley,Strata,1300.0,Waverley
2020-Q2,2020,Q2,Waverley,Strata,1359.0,Waverley
2020-Q3,2020,Q3,Waverley,Strata,1545.0,Waverley
2020-Q4,2020,Q4,Waverley,Strata,1600.0,Waverley
2021-Q1,2021,Q1,Waverley,Strata,1700.0,Waverley
2021-Q2,2021,Q2,Waverley,Strata,1842.0,Waverley
2021-Q3,2021,Q3,Waverley,Strata,1750.0,Waverley
2021-Q4,2021,Q4,Waverley,Strata,2000.0,Waverley
2022-Q1,2022,Q1,Waverley,Strata,2175.0,Waverley
2022-Q2,2022,Q2,Waverley,Strata,1750.0,Waverley
2022-Q3,2022,Q3,Waverley,Strata,1715.0,Waverley
2022-Q4,2022,Q4,Waverley,Strata,1748.0,Waverley
2023-Q1,2023,Q1,Waverley,Strata,1759.0,Waverley
2023-Q2,2023,Q2,Waverley,Strata,1843.0,Waverley
2023-Q3,2023,Q3,Waverley,Strata,1893.0,Waverley
2023-Q4,2023,Q4,Waverley,Strata,2100.0,Waverley
2024-Q1,2024,Q1,Waverley,Strata,1903.0,Waverley
2024-Q2,2024,Q2,Waverley,Strata,1850.0,Waverley
2024-Q4,2024,Q4,Waverley,Strata,2000.0,Waverley
2025-Q1,2025,Q1,Waverley,Strata,1928.0,Waverley
2025-Q2,2025,Q2,Waverley,Strata,1996.0,Waverley
2025-Q3,2025,Q3,Waverley,Strata,1921.0,Waverley
1991-Q1,1991,Q1,Waverley,Total,238.0,Waverley
1991-Q2,1991,Q2,Waverley,Total,285.0,Waverley
1991-Q3,1991,Q3,Waverley,Total,230.0,Waverley
1991-Q4,1991,Q4,Waverley,Total,200.0,Waverley
1992-Q1,1992,Q1,Waverley,Total,218.0,Waverley
1992-Q2,1992,Q2,Waverley,Total,233.0,Waverley
1992-Q3,1992,Q3,Waverley,Total,198.0,Waverley
1992-Q4,1992,Q4,Waverley,Total,230.0,Waverley
1993-Q1,1993,Q1,Waverley,Total,195.0,Waverley
1993-Q2,1993,Q2,Waverley,Total,205.0,Waverley
1993-Q3,1993,Q3,Waverley,Total,216.0,Waverley
1993-Q4,1993,Q4,Waverley,Total,197.0,Waverley
1994-Q1,1994,Q1,Waverley,Total,247.0,Waverley
1994-Q2,1994,Q2,Waverley,Total,260.0,Waverley
1994-Q3,1994,Q3,Waverley,Total,292.0,Waverley
1994-Q4,1994,Q4,Waverley,Total,264.0,Waverley
1995-Q1,1995,Q1,Waverley,Total,255.0,Waverley
1995-Q2,1995,Q2,Waverley,Total,289.0,Waverley
1995-Q3,1995,Q3,Waverley,Total,263.0,Waverley
1995-Q4,1995,Q4,Waverley,Total,268.0,Waverley
1996-Q1,1996,Q1,Waverley,Total,251.0,Waverley
1996-Q2,1996,Q2,Waverley,Total,282.0,Waverley
1996-Q3,1996,Q3,Waverley,Total,262.0,Waverley
1996-Q4,1996,Q4,Waverley,Total,310.0,Waverley
1997-Q1,1997,Q1,Waverley,Total,340.0,Waverley
1997-Q2,1997,Q2,Waverley,Total,355.0,Waverley
1997-Q3,1997,Q3,Waverley,Total,363.0,Waverley
1997-Q4,1997,Q4,Waverley,Total,385.0,Waverley
1998-Q1,1998,Q1,Waverley,Total,366.0,Waverley
1998-Q2,1998,Q2,Waverley,Total,390.0,Waverley
1998-Q3,1998,Q3,Waverley,Total,385.0,Waverley
1998-Q4,1998,Q4,Waverley,Total,350.0,Waverley
1999-Q1,1999,Q1,Waverley,Total,380.0,Waverley
1999-Q2,1999,Q2,Waverley,Total,430.0,Waverley
1999-Q3,1999,Q3,Waverley,Total,430.0,Waverley
1999-Q4,1999,Q4,Waverley,Total,450.0,Waverley
2000-Q1,2000,Q1,Waverley,Total,415.0,Waverley
2000-Q2,2000,Q2,Waverley,Total,472.0,Waverley
2000-Q3,2000,Q3,Waverley,Total,425.0,Waverley
2000-Q4,2000,Q4,Waverley,Total,440.0,Waverley
2001-Q1,2001,Q1,Waverley,Total,450.0,Waverley
2001-Q2,2001,Q2,Waverley,Total,516.0,Waverley
2001-Q3,2001,Q3,Waverley,Total,544.0,Waverley
2001-Q4,2001,Q4,Waverley,Total,488.0,Waverley
2002-Q1,2002,Q1,Waverley,Total,552.0,Waverley
2002-Q2,2002,Q2,Waverley,Total,564.0,Waverley
2002-Q3,2002,Q3,Waverley,Total,604.0,Waverley
2002-Q4,2002,Q4,Waverley,Total,540.0,Waverley
2003-Q1,2003,Q1,Waverley,Total,585.0,Waverley
2003-Q2,2003,Q2,Waverley,Total,660.0,Waverley
2003-Q3,2003,Q3,Waverley,Total,690.0,Waverley
2003-Q4,2003,Q4,Waverley,Total,650.0,Waverley
2004-Q1,2004,Q1,Waverley,Total,630.0,Waverley
2004-Q2,2004,Q2,Waverley,Total,620.0,Waverley
2004-Q3,2004,Q3,Waverley,Total,650.0,Waverley
2004-Q4,2004,Q4,Waverley,Total,603.0,Waverley
2005-Q1,2005,Q1,Waverley,Total,650.0,Waverley
2005-Q2,2005,Q2,Waverley,Total,615.0,Waverley
2005-Q3,2005,Q3,Waverley,Total,596.0,Waverley
2005-Q4,2005,Q4,Waverley,Total,545.0,Waverley
2006-Q1,2006,Q1,Waverley,Total,568.0,Waverley
2006-Q2,2006,Q2,Waverley,Total,675.0,Waverley
2006-Q3,2006,Q3,Waverley,Total,660.0,Waverley
2006-Q4,2006,Q4,Waverley,Total,690.0,Waverley
2007-Q1,2007,Q1,Waverley,Total,650.0,Waverley
2007-Q2,2007,Q2,Waverley,Total,685.0,Waverley
2007-Q3,2007,Q3,Waverley,Total,723.0,Waverley
2007-Q4,2007,Q4,Waverley,Total,740.0,Waverley
